areaid,home,job
23895,450,141
169946,40,20
177797,424,124
140102,3301,987
15367,2315,578
116808,303,118
9237,5,2
90164,317,90
75968,24,30
33608,25,5
174974,18,11
13452,5,3
154612,18,6
134840,9,3
164239,1,2
132318,40,16
127289,1,0
152955,1,0
133330,1,0
134921,3,0
170702,1,0
36658,37,16
57384,49,11
40594,3,0
142583,2,1
172675,1,4
47324,7,3
167402,50,19
190179,147,28
142465,44,27
140834,27,8
22371,101,149
157124,1173,486
103584,3776,1063
18315,1954,725
119250,11,2
41826,183,102
38975,55,15
3535,49,24
115694,14,4
158012,76,89
71104,21,5
75573,49,8
83926,378,237
112886,635,205
113589,54,13
44779,57,13
31200,7,1
116594,3,1
24073,7,2
154807,6,2
118720,3,0
131418,2,0
31246,1,0
136416,1,0
9082,0,1
54728,2,0
76000,11,3
141892,178,45
130782,33,11
170832,20,8
122092,100,36
144307,2,0
183659,775,256
176237,1,1
175843,43,10
84106,4,0
116024,6,2
52474,4,0
52574,1688,546
185447,19,9
132008,30,15
49285,5,0
170219,8,1
12258,3,1
135213,3,0
58784,1,0
135203,591,260
143227,14,1
176169,11,2
185203,6,0
1440,4,1
32256,47,29
173271,42,16
43979,5,0
13419,1,0
178371,3,0
98831,4,0
162182,42,13
172567,15,4
157075,3,0
71743,1,0
133552,76,27
163815,7,2
155267,1,0
26534,1,0
101951,5,0
74369,3,0
159141,1,0
4003,11,2
111552,1,0
160519,3,2
109242,8,0
131016,13,1
13798,4,0
140582,2,0
181377,4,1
94144,9,0
71361,5,0
146091,18,4
150235,4,0
56145,11,8
158747,18,7
149240,7,2
36440,5,6
60798,7,2
136860,7,1
38536,16,1
91302,5,1
138421,23,8
726,7,0
78299,11,1
152276,18,1
176837,22,4
122669,17,4
84199,8,4
76289,14,3
124916,19,2
2560,11,0
101924,10,3
92638,18,2
90635,8,0
159648,20,2
99668,18,0
136420,8,2
33218,9,3
171674,7,0
159856,13,4
132601,3,0
172029,7,3
119623,3,1
129720,0,1
8730,163,12
30730,14,1
16886,2,0
50827,20,30
77567,1,0
79606,11,1
72398,16,7
46597,1,1
143009,1,1
83600,2,0
90854,11,2
37360,2,0
3699,13,6
72941,4,5
37503,13,6
125905,8,0
61683,37,9
131817,12,3
35049,2,1
124164,9,3
28162,12,5
10488,5,2
69762,3,0
100680,5,3
1978,13,3
105059,1,2
51012,47,9
171729,9,1
12347,0,4
7587,18,22
94933,1,0
33785,14,3
132573,135,91
68059,14,3
132673,2,0
116842,1,0
135468,10,4
156428,12,6
137050,7,1
68848,11,5
94307,6,9
19309,1,0
61298,2,1
183381,3,0
75561,4,0
142549,185,66
35109,1,0
70542,1,0
127534,266,105
39373,0,1
74338,188,88
19296,31,6
47350,3,1
114724,4,0
82702,3,0
21956,85,67
127743,1,0
53768,7,1
76980,4,0
118481,5,2
129751,5,0
60017,1010,346
123591,16,4
184533,27,11
26474,419,259
152686,17,4
73328,4,0
42790,1,0
18547,3,0
179975,3,0
102695,1,0
11321,40,33
128713,20,25
175948,2,0
102748,17,4
99564,9,0
3428,4,0
169776,2,0
48227,471,109
70894,11,5
87367,1007,388
97027,10,3
52172,2,1
100270,1,0
157500,15,0
66997,3,0
97859,1,0
49702,600,318
4585,1,0
78086,157,44
135546,1,0
180886,1,0
157512,64,74
18773,85,16
133901,80,15
58856,30,7
168681,1,0
138478,3,0
69857,3,0
54173,3,0
90810,777,272
163094,2,0
61628,66,22
50413,3,0
166456,19,1
45789,7,0
140507,2,2
76739,3,0
35945,3,0
180429,58,19
76276,37,16
665,2,1
166682,4,0
45030,1,0
140594,7,2
123863,5,0
166911,85,57
173649,1,0
71908,24,19
162716,3,0
47823,159,22
32378,3,1
137889,2,0
22839,3,1
26346,26,1
33240,0,1
108094,83,8
35799,1,0
170329,1,0
114562,3,0
98933,122,32
12499,2,0
187543,1,1
184366,17,1
44045,3,0
117576,1,0
158380,22,26
23082,1,0
85299,19,1
78447,21,2
143691,8,3
97879,1,0
187030,5,5
23341,15,4
34381,6,2
159638,8,2
189746,127,22
115843,1,0
160183,3,1
128635,5,1
164060,311,210
61601,1,1
157040,3,1
79705,66,30
95473,47,20
45558,84,36
111620,37,13
59302,100,31
28917,82,23
152382,1288,375
75182,2005,1347
40994,1685,1973
45846,777,1246
152175,1606,865
150265,1652,495
122481,38,8
183309,371,168
24005,19,8
34527,57,18
143875,2,0
173707,15,4
157989,36,11
131298,13,1
165938,8,0
131531,36,4
94170,16,4
48143,8,2
119990,9,0
180143,5,1
171343,1,0
42565,21,5
184565,72,30
170407,6,0
76074,5,0
187091,18,5
78345,63,35
113748,84,32
83734,99,84
83583,163,63
71878,2087,1111
48238,226,352
19167,4612,3010
16748,3662,1182
4243,1094,250
186110,89,180
9435,77,26
8225,29,13
125700,58,29
108422,11,2
32649,14,1
188917,19,5
145281,10,4
37693,27,11
184128,44,37
111809,1,0
187792,124,56
151103,44,14
117338,19,5
150567,2,5
112977,0,2
128287,8,2
91853,34,21
171614,2,0
85473,2,0
142254,3,0
36656,28,16
25812,40,13
156823,10,4
52625,1,0
71387,18,5
122631,12,4
116025,29,15
122989,6,1
55779,274,70
183152,23,104
152473,476,146
31730,75,42
39469,44,6
15856,446,236
108425,17,11
83255,114,61
21079,24,37
164579,30,4
185926,93,62
23452,0,1
141922,1,0
158750,1,5
24975,22,20
22882,2,0
96169,123,33
55701,6,2
179792,2,0
111709,54,24
34215,2,0
35886,2,1
162426,15,5
86482,4,2
188762,36,12
12315,1989,948
118874,203,76
189433,1232,425
67391,19,3
140706,169,22
24713,3166,434
118422,24,0
93487,60,4
15290,4,2
96547,28,2
11504,22,9
180917,1,2
145776,5,3
53800,1,0
44753,1,0
139014,22,12
59410,1,0
183741,0,1
108370,8,1
165616,6,1
41044,6,5
20546,5,0
29613,10,2
113989,8,2
174803,2,0
129400,6,2
84889,1,0
19531,41,9
60264,26,0
113511,26,9
101377,1,1
147124,0,1
140447,14,3
64195,2,0
69638,0,1
129351,19,21
90454,2,0
106207,1,0
151334,23,11
152041,737,222
135667,9,7
147886,83,37
131969,6,6
159407,52,16
64327,5,2
34079,7,3
91683,1,0
72744,1,0
177474,3,2
149691,3,1
23131,12,1
104692,106,35
120969,45,37
156681,37,16
62069,1,0
159010,25,3
139070,1,0
51727,3,1
1943,3,0
119536,4,0
54761,10,5
81430,4,2
59474,225,77
38863,2,0
28953,70,16
19004,0,2
104973,24,1
91414,9,5
1723,2,1
62253,54,8
135090,75,19
7264,1,0
29143,1,1
183428,4,3
67875,3,0
189115,85,19
46019,121,32
104468,127,82
144232,37,15
112908,108,138
67395,2011,785
107256,2700,890
96060,3474,919
115179,8,16
47806,261,101
10703,73,37
112802,66,16
1982,27,12
53503,44,46
120327,3,1
64658,373,94
42007,1,2
33674,1,1
9926,1,0
109756,3,0
172838,60,42
152346,38,21
48401,0,1
125762,0,3
171639,1,0
20687,2,0
33607,1,1
78497,3,6
149796,11,2
12879,52,31
148929,103,18
113394,50,8
162549,147,55
66687,1729,551
161209,4889,1700
82248,2814,1150
102343,47,15
88945,44,20
165004,124,70
7017,163,153
179358,10,5
178633,1093,359
164761,47,8
147297,612,310
56462,57,19
122321,642,137
81286,15,2
97798,6,0
1858,7,5
2128,5,1
124825,85,45
83693,4,1
134887,2,0
172037,69,27
18219,1,0
104915,2,0
18938,46,9
176606,1,0
136799,1,0
111867,1,0
30360,4,1
187901,15,2
143549,105,15
23017,21,11
140567,19,17
181887,91,44
162776,5,0
107895,188,128
41686,12,4
115479,41,6
130921,4,1
148301,3,1
6651,0,1
178047,10,0
161494,198,118
103597,16,2
102402,7,2
175698,26,8
57770,6,0
84732,5,0
131159,1,0
44931,2,0
136243,7,0
58042,123,63
175290,18,12
183397,7,1
117568,5,1
9064,6,0
131624,92,39
81640,53,19
28347,2,0
133221,4,0
78850,2,0
110685,6,0
89525,166,75
27615,4,0
122761,8,0
44177,58,22
168683,7,2
81638,2,0
164038,2,1
86251,5,0
121441,0,2
133184,2,1
9135,6,1
86599,6,1
106699,1,0
70674,11,0
68170,1,1
51508,4,1
93099,3,0
35716,16,3
67720,1,0
174645,2,0
83699,4,0
97212,6,0
176078,1,0
73445,5,0
22970,2,0
145487,6,0
55546,1,0
63634,14,1
139510,13,3
161717,1,0
14768,6,2
79952,2,0
68932,17,4
185385,6,0
18698,12,4
42001,12,0
100549,7,6
46043,3,0
113946,10,7
130296,6,6
102111,10,7
149708,9,5
82416,29,12
43868,6,0
119084,2,0
47977,3,1
114882,2,1
5580,7,1
64807,32,11
150703,1,0
17647,14,0
15289,39,17
16248,59,81
61010,15,4
37402,2,0
6602,2,0
25704,11,1
82229,8,0
57214,10,2
83332,20,7
144784,5,2
78022,11,1
88517,322,154
45639,4,1
165115,2,0
61816,106,57
89881,3,3
58749,3,2
140012,31,59
177175,20,3
79007,170,38
86743,0,3
53006,2,3
6113,1,0
53527,2,0
80666,25,12
19593,3,0
1172,3,1
33765,13,6
6674,163,31
138125,96,47
103456,7,2
83855,6,0
118072,13,3
163250,37,11
123206,29,22
176563,21,5
81248,79,43
33115,1,0
16259,1,4
25315,14,0
183937,1,0
119164,4,0
48947,35,8
13098,62,22
112747,156,69
50829,18,4
67437,5,0
19505,0,2
18959,4,2
36797,5,2
37846,78,20
130209,6,4
44831,4,1
75042,1,0
114545,255,118
117727,19,31
186632,106,54
170511,4,0
118074,5,0
92763,15,7
130806,247,119
21797,2,1
113596,125,41
31594,3,0
68887,1,0
149004,6,0
61569,36,10
186404,2,0
40182,1,0
15737,3,0
65186,21,0
122531,193,29
100197,30,16
28330,2,0
35856,1,0
164058,13,3
87680,6,0
186,4,1
149863,2,0
54733,47,56
49297,1247,402
143956,126,63
188665,73,29
100468,3,4
63910,2,2
184342,98,65
15636,78,35
99570,7,0
80550,2,0
17527,5,1
169710,146,23
33803,2,0
131170,2,0
89774,0,1
111614,18,7
55555,7,1
120501,12,7
107115,1,0
50694,21,6
78158,6,1
54510,14,9
90855,2,1
166525,21,7
100544,2,1
13507,2,0
183096,1,1
126490,2,1
82638,1,0
52821,1,0
163383,12,4
124557,1,0
149303,4,1
44294,4,0
95145,37,37
174773,357,94
139785,12,1
13879,66,33
160286,2,2
32282,14,6
106981,98,31
56929,2,0
123515,1,0
58549,1,0
17892,1,0
49265,1,0
33595,14,1
94353,8,2
189060,3,0
95796,1,1
189686,130,201
115462,53,19
12846,203,171
21836,374,87
58172,5183,1273
6937,3274,5441
60117,3640,1796
105251,1789,1478
152614,234,90
45279,50,21
176820,25,19
60046,23,8
151286,4,86
106065,349,127
107484,12,4
105015,10,6
33751,7,0
125833,21,10
9289,9,6
4369,2,3
62470,6,0
111302,8,1
54055,2,2
60497,2,1
138565,9,3
93183,4,0
107162,19,6
171160,2,0
61115,7,0
160032,27,13
21290,136,68
22304,0,2
64188,15,3
145022,0,3
143486,66,27
29066,120,51
131841,1,0
67961,178,47
91241,15,7
172872,137,47
54577,2,0
112570,1,0
47185,24,11
140133,4,1
32760,1,1
125832,235,106
13627,4,0
72288,3,1
47458,20,39
66726,13,6
66725,19,17
96973,6,2
10024,1,0
19274,2,0
172958,1,0
49264,9,4
46536,4,0
64493,1,0
147339,2,0
22042,10,2
66856,5,0
166303,160,20
154377,7,0
93276,3,0
83062,88,29
162678,130,77
126695,3,0
34745,14,7
123540,14,4
180122,1,0
50222,7,0
176969,31,7
139441,635,247
124201,1,1
68797,5,1
88552,26,77
90778,52,19
182915,16,4
33500,3,0
98175,25,11
37547,1,0
162920,1,0
2076,1,0
93896,1,0
86828,5,2
84335,20,2
73820,0,5
24232,14,1
71236,4,2
145194,279,80
72682,2,0
179093,110,26
89061,1,2
35380,2,0
36924,459,263
120808,13,2
125369,0,5
41355,7,5
49463,1,0
73388,21,10
19824,230,102
43116,37,5
109392,11,2
14047,0,1
55415,6,0
145823,26,6
12139,75,39
145892,2,0
5825,9,9
48501,28,8
51654,246,217
23101,70,39
3915,17,9
72140,52,25
118755,60,15
23460,22,1
87581,8,7
16031,40,6
102959,38,2
30687,3,0
185459,3,0
136579,4,1
85358,18,4
168609,2,0
84742,14,3
102541,3,1
69162,7,2
146058,22,11
90637,17,7
167986,0,1
15567,135,45
40246,7,5
151662,18,6
78181,26,13
95516,3,1
80813,2,1
10360,3,1
140038,26,9
170638,21,2
140580,2,0
37488,2,1
90348,4,6
6376,64,10
129342,66,62
102703,12,0
100010,133,61
93059,203,203
98365,2,0
101785,4,0
142740,8,2
54180,6,1
143908,6,2
144161,3,1
57146,1,1
186360,222,86
142531,34,11
66548,2,0
26010,1,0
148039,4,1
29367,25,2
44182,18,11
61583,0,7
189121,488,203
96337,2,0
147052,2,0
23809,38,10
85646,8,3
128003,2,0
137022,7,0
184106,17,1
155096,398,146
11772,2,3
120159,13,10
36374,63,19
10392,5,2
2790,8,7
60919,65,14
22016,202,97
82671,12,6
180947,6,0
168964,0,3
49618,1,5
118411,19,6
139358,1,0
62948,1,0
128667,2,0
189699,30,7
161076,4,2
161894,1,1
187406,2,2
151414,6,2
38415,3,0
80310,2,1
53656,12,4
51602,5,1
163834,5,2
148947,5,3
158153,15,7
150983,20,0
3695,34,16
46595,75,31
118200,1,0
73351,16,3
143437,12,2
80106,6,0
58757,15,2
127584,4,0
43797,2,0
57946,27,6
164431,2,0
29127,3,2
37866,0,1
167137,0,1
103833,22,1
22407,22,5
45980,11,2
80498,6,1
90944,3,0
125684,1,0
59598,5,1
188310,2,0
92708,1,0
10505,145,27
19471,11,2
26891,1,0
28921,2,1
26777,1,0
68262,1,0
182605,5,1
70499,57,19
153374,3,1
147117,2,0
22142,55,22
181868,20,6
1937,12,18
37148,8,12
78439,22,11
188995,115,51
117204,37,6
10,1,0
99361,3,1
35960,420,133
182997,27,4
116209,2,0
1811,1,0
5999,7,0
5702,18,7
170504,5,1
69259,1,1
179877,12,2
65687,4,1
99665,3,0
15307,10,2
59328,27,8
89086,42,19
64238,13,5
109376,16,15
11204,78,30
101944,4,3
173887,117,5
37542,46,3
161768,3,2
70768,133,67
78080,11,6
46904,39,15
67292,1,0
138124,0,1
155181,4,0
103929,4,0
96846,1,0
95882,12,3
150906,2,0
88201,22,11
87569,54,36
146887,28,7
7420,4,3
151989,11,3
36985,9,3
78547,19,11
5980,42,5
70275,30,23
30938,11,4
70089,1,0
82168,24,10
95235,107,28
57348,92,37
69403,1,0
13420,5,1
169860,1,0
112652,75,18
96926,1,0
105977,1,0
172143,1,1
23431,22,12
36521,8,7
125256,15,3
57632,60,26
167560,1,1
156844,24,6
121774,20,10
26977,2,2
158466,1,4
156346,3,4
76992,11,3
132563,4,0
127808,38,12
51780,1,0
2642,47,21
117695,2,0
101192,5,0
73535,0,1
11359,1,0
84561,8,1
19165,1,0
120901,1,0
116774,16,7
168551,199,114
146712,6,1
36286,12,5
128571,14,9
83745,118,55
77252,4,1
131671,5,0
102991,1,3
143871,71,51
113068,45,17
25442,41,20
78981,6,0
176942,4,0
82026,39,15
119172,1,0
40942,83,30
160878,40,10
48099,11,2
14774,35,8
116737,58,16
49619,4,0
68663,1,0
182722,3,2
173195,47,25
48524,33,14
80927,4,0
137690,11,1
189573,173,42
168453,37,14
125356,105,19
123633,32,7
67023,11,3
28729,7,2
183505,18,4
4633,16,6
139180,727,296
25883,15,3
96213,7,1
186286,23,4
157374,41,19
23299,5,1
164978,75,9
180338,5,0
158101,3,3
25758,10,3
160567,51,26
113752,186,50
132936,0,1
186170,4,0
59508,27,7
97174,9,6
43368,7,1
176849,4,1
101624,1,0
148318,35,13
139849,13,11
5487,16,10
138768,90,55
2568,38,18
48814,6,0
140784,5,0
37599,103,53
52183,8,13
171626,24,5
32718,9,5
59067,43,35
118127,64,64
134366,20,28
101216,1,2
96683,8,0
37951,4,0
62148,8,4
166215,10,1
68542,21,12
15848,14,0
98626,1,0
70935,9,0
168274,1,0
153907,7,3
51576,18,2
15746,5,3
125564,6,0
61474,20,8
107140,27,10
161407,4,0
82324,2,0
161744,10,6
185739,3,4
6169,20,8
26437,1,1
104938,1,0
42719,17,3
173553,4,0
77079,1,0
10640,27,15
15254,3,2
112141,5,0
76150,16,3
81148,5,1
105096,3,0
70717,10,1
98853,137,26
9442,1,0
36057,6,1
159420,47,16
83659,76,23
88151,2,2
101630,41,17
151245,6,5
61927,92,40
138919,132,65
178215,91,48
111490,63,19
68133,1020,272
74420,5257,1595
103879,2563,2958
137827,2300,1273
79148,1109,325
76584,195,35
98964,58,54
119251,313,130
110940,64,26
131904,6,4
29717,2,1
108615,54,18
24070,14,4
32146,31,3
3884,4,2
126038,28,11
151305,10,5
28864,23,8
187123,61,18
57041,18,2
6473,7,2
70061,19,3
99555,16,2
86284,1,2
66959,1,0
168561,24,14
132607,6,3
123501,64,21
100178,93,31
163011,87,53
5969,131,60
105923,667,140
35256,1902,1139
23245,910,1616
20254,782,1566
26982,3087,1050
49781,184,44
105666,32,8
169555,263,60
33390,42,19
54011,68,32
90918,1,0
95236,20,5
124192,27,7
22436,51,19
168946,4,0
149988,13,7
53795,1,0
163989,18,0
92176,2,0
158717,81,45
71588,84,57
116054,11,0
67497,24,40
131590,5,3
112192,3,0
29116,1,0
180329,1,0
7229,0,1
138092,5,0
184410,9,3
71495,1,0
55636,3,0
82550,15,8
140928,7,0
117622,4,0
163939,586,268
98977,62,33
167639,381,352
4383,179,112
103489,51,7
69579,149,31
71742,9,5
837,5,19
181037,53,42
140260,10,4
88286,0,3
60554,6,0
82304,2,1
45633,1,1
130499,2,1
58015,2,0
95989,16,13
58385,6,1
77863,0,1
16210,27,5
85395,6,0
128700,17,8
7197,21,11
6023,3,2
165427,102,27
162710,253,198
41786,90,48
59241,572,147
109760,49,30
150141,13,0
174990,84,56
155609,14,2
3639,103,10
131900,15,9
168479,133,86
4911,1,1
135447,42,9
125113,0,1
155166,1,0
37093,5,5
120265,49,18
153921,2,0
150140,2,4
16520,16,11
60941,2,1
931,11,7
86781,14,10
31276,86,53
73688,0,1
174812,12,4
67217,22,5
101049,0,1
32995,14,4
85906,208,106
159609,2,0
176939,600,286
53758,61,27
35813,481,224
157125,45,35
8263,35,8
102533,647,599
152561,10,3
35854,226,221
74679,13,26
9914,27,13
39655,2,1
133732,1,1
120670,1,0
128850,1,0
48429,8,3
175326,0,1
170094,203,66
116866,11,2
160423,2,0
64780,37,28
133928,7,2
85058,1,1
137220,12,4
2665,25,13
66506,73,19
114976,11,1
54686,14,9
130887,8,0
179474,28,13
19250,1,0
44276,8,1
48547,13,0
28424,0,1
98161,19,5
121093,12,5
32328,5,4
159874,7,1
54951,10,5
104069,37,12
48754,215,79
116730,31,12
141621,59,25
141313,390,143
65987,687,595
25281,346,271
153228,216,68
93727,102,56
66385,51,49
14452,2092,613
164869,4,2
91188,20,5
104830,6,2
70141,2,0
178840,44,15
97147,1,0
66793,10,4
94812,2,0
180733,28,9
5186,1,0
173890,27,11
36434,4,2
127582,11,3
138077,1,0
88811,95,36
136764,166,42
17853,6,5
101,53,20
38967,32,12
7914,6,1
20789,401,114
56111,109,42
159526,108,55
18904,270,256
148036,3487,1127
78378,144,68
35922,62,36
162138,37,56
6291,87,40
184658,2865,1363
178003,5,1
95066,18,6
65264,5,2
94545,18,1
23577,36,20
14017,1,0
98887,1,0
14831,12,3
139571,27,12
145519,1,0
56155,0,1
8199,23,6
53821,3,1
122819,5,2
1321,0,1
18875,2,0
133183,1,1
52342,69,17
52330,91,73
13025,10,2
5314,12,2
40055,45,22
171923,198,85
96945,66,30
95044,104,48
110460,29,18
188512,167,119
103776,669,276
124706,4194,955
150916,125,45
185622,27,21
134137,176,61
24626,99,44
85828,11,6
164285,14,6
40102,24,4
97950,179,34
39187,110,62
77476,2,0
19953,13,6
52804,8,4
147093,2,0
162054,3,2
165596,1,0
185709,1,0
86213,8,9
30085,14,6
60892,1,0
64486,3,0
85540,3,1
83387,239,107
166752,4,8
154375,42,21
57766,66,42
98488,164,107
178662,4739,1439
89415,1859,929
108008,416,346
21208,60,16
2521,1,0
130634,676,188
115919,45,20
54347,123,62
183469,44,10
747,126,54
93546,90,30
147899,1,1
22334,30,31
21746,2,0
100732,2,0
145874,4,4
92451,15,2
23463,1,0
1367,1,0
44756,4,0
51385,1,0
146861,39,22
49474,6,0
115863,7,7
121724,5,0
30771,1,0
114031,7,2
31838,5,1
126534,28,17
47186,270,133
3825,65,21
74151,3406,942
80501,2745,1098
121197,1211,704
23229,2,1
57030,81,27
55114,72,14
74024,381,103
142993,225,76
135019,98,38
175202,51,23
52208,3,2
125479,103,29
13884,58,33
33729,2,0
27118,1,2
146477,21,3
62385,1,0
27168,34,15
9614,4,0
173857,10,3
109618,3,1
176131,13,4
17164,37,13
139031,0,1
154776,1,0
111387,7,2
172307,8,4
96463,30,6
150326,23,24
53883,199,57
170497,105,41
171381,4808,1622
75553,3282,1528
48209,1625,748
87702,1,3
187316,180,44
104442,29,14
47815,269,112
131048,34,20
157339,145,69
189905,93,30
95371,34,19
86920,6,13
150889,3,1
51491,1,0
71052,34,5
63941,1,0
181176,44,12
176576,1,1
180726,3,0
163304,44,9
89830,155,56
67708,25,3
184221,1,0
136021,194,19
131824,49,59
108698,2,0
74815,17,2
75243,5,0
174986,13,99
157156,1,0
10382,3,0
145792,1,0
118692,4,4
7629,27,9
151592,45,16
170118,5,1
15763,2,2
43079,25,15
43463,27,2
1474,27,7
54618,31,9
40508,39,14
37726,166,67
185673,34,3
144037,13,1
108160,4,10
103500,15,7
111386,28,4
132882,4,0
103881,2,0
23405,1,1
71221,3,3
100734,28,11
133854,59,23
143891,9,0
172218,0,1
33134,12,9
147384,5,5
3225,12,3
147428,61,33
183119,11,6
136486,18,12
103243,104,61
61128,17,3
111140,13,47
82691,369,48
29922,2,0
37763,14,4
67320,4,1
130970,50,139
132758,53,31
145027,2,0
44703,1,0
58510,1,0
69215,2,1
186622,21,10
33967,16,6
101487,6,0
15970,9,1
133486,2,0
2957,4,0
12222,51,69
55819,935,288
86023,1,0
8023,3,3
116991,6,0
151798,4,5
165706,193,58
48465,3,0
136402,4,0
106876,0,1
117555,1497,518
158192,10,1
134106,122,40
20523,4,0
11564,14,3
144554,4,0
148011,1,0
160457,246,83
184809,354,204
59207,9,3
128223,62,25
172346,4,1
12548,5,0
143466,1,0
103666,17,12
58885,4,2
154013,3,0
95018,5,0
41528,8,7
166809,9,2
188784,27,10
12355,9,6
93753,3,4
104835,15,1
187806,3,0
42595,254,11
76093,53,98
76744,226,73
52522,1,0
151597,2,0
159487,2,0
